time/total_timesteps,train/n_updates,train/entropy_loss,train/value_loss,time/fps,rollout/ep_rew_mean,train/explained_variance,time/time_elapsed,time/iterations,rollout/ep_len_mean,train/learning_rate,train/policy_loss
500,301699,-0.33308881521224976,0.3496893048286438,1260,-32.171785,0.9654690027236938,0,100,287.0,0.001,-0.07605993747711182
1000,301799,-0.42872315645217896,3.1918187141418457,1262,-32.171785,0.7613722681999207,0,200,287.0,0.001,-0.3866109251976013
500,301899,-0.27521371841430664,0.5898175239562988,1239,,0.3681076169013977,0,100,,0.001,0.5087425112724304
1000,301999,-0.17461428046226501,0.6283434629440308,1260,-152.963963,0.9831470251083374,0,200,504.0,0.001,-0.049849819391965866
500,302099,-0.09588296711444855,0.12529072165489197,1254,,0.7442380785942078,0,100,,0.001,-0.0018858977127820253
1000,302199,-0.5457158088684082,1.6189544200897217,1259,-32.359304,0.3620798587799072,0,200,1000.0,0.001,-0.07591913640499115
500,302299,-0.21468143165111542,3.7156662940979004,1209,226.933687,0.8279039859771729,0,100,319.0,0.001,0.9663545489311218
1000,302399,-0.38296031951904297,2.7231104373931885,1231,203.938954,-0.10204792022705078,0,200,346.5,0.001,0.268482506275177
500,302499,-0.3561982810497284,0.26025861501693726,1180,199.012775,-2.4286513328552246,0,100,333.0,0.001,-0.08189745247364044
1000,302599,-0.2591664493083954,0.11074761301279068,1192,199.012775,0.9328006505966187,0,200,333.0,0.001,-0.011225903406739235
500,302699,-0.001954328268766403,204.7463836669922,1222,-9.336732,-8.521164894104004,0,100,226.0,0.001,-0.003908323589712381
1000,302799,-0.23563678562641144,3.175175428390503,1256,40.76404599999999,-3.231259346008301,0,200,284.0,0.001,0.08428505063056946
500,302899,-0.31073665618896484,6.129509925842285,1302,-86.110757,-0.9475765228271484,0,100,286.0,0.001,-1.9280716180801392
