train/explained_variance,time/fps,time/iterations,train/value_loss,time/total_timesteps,train/entropy_loss,rollout/ep_rew_mean,rollout/ep_len_mean,train/policy_loss,train/learning_rate,time/time_elapsed,train/n_updates
0.999176025390625,194,200,0.0005898974486626685,1000,-0.6467647552490234,0.41,8.96,-0.006783739663660526,0.00025,5,3199
0.17067110538482666,192,100,0.0007950954022817314,500,-0.7362613081932068,0.35,8.3,-0.010970811359584332,0.00025,2,3299
0.9980050325393677,194,200,0.0028669133316725492,1000,-0.8002125024795532,0.36,8.48,-0.02027110382914543,0.00025,5,3399
0.34885966777801514,196,100,0.0007359086303040385,500,-0.6588427424430847,0.39285714285714285,8.714285714285714,-0.013872744515538216,0.00025,2,3499
-1.5436921119689941,194,200,5.2590212362702005e-06,1000,-0.8536294102668762,0.3,7.94,-0.002020315732806921,0.00025,5,3599
0.6209437847137451,192,100,0.00010220037074759603,500,-0.6504358053207397,0.3728813559322034,8.457627118644067,-0.0025694805663079023,0.00025,2,3699
0.9647114872932434,192,200,0.020164350047707558,1000,-0.5560590028762817,0.34,8.18,0.01926524005830288,0.00025,5,3799
-3.9839649200439453,196,100,0.027022849768400192,500,-0.18269319832324982,0.38596491228070173,8.578947368421053,-0.0074118198826909065,0.00025,2,3899
0.9788504242897034,195,200,0.0032010767608880997,1000,-0.07584849745035172,0.35,8.24,0.00010857663437491283,0.00025,5,3999
0.982660710811615,196,100,0.010217873379588127,500,-0.35824984312057495,0.3559322033898305,8.457627118644067,0.00845652911812067,0.00025,2,4099
-102.4389419555664,192,200,1.257780513697071e-05,1000,-0.4658888876438141,0.29,7.76,0.00012533951667137444,0.00025,5,4199
-285.1958312988281,195,100,7.010043918853626e-05,500,-0.7084692716598511,0.39655172413793105,8.586206896551724,0.0010184715501964092,0.00025,2,4299
-2.548476219177246,191,200,0.0005282767815515399,1000,-1.0532710552215576,0.31,7.78,0.016496382653713226,0.00025,5,4399
-0.11970663070678711,195,100,0.0002511426864657551,500,-1.0561115741729736,0.52,9.92,-0.006353612989187241,0.00025,2,4499
-0.5231696367263794,193,200,2.9454700779751875e-05,1000,-0.7345699071884155,0.36,8.3,-0.0022769919596612453,0.00025,5,4599
0.9876692891120911,195,100,0.002940146951004863,500,-0.5243324637413025,0.5531914893617021,10.46808510638298,-0.0010418895399197936,0.00025,2,4699
0.9999657273292542,192,200,2.4852886781445704e-05,1000,-1.0907752513885498,0.44,9.23,0.0033257529139518738,0.00025,5,4799
0.9915226101875305,184,100,0.0022615629713982344,500,-0.6237630248069763,0.2537313432835821,7.373134328358209,0.025397321209311485,0.00025,2,4899
0.16218584775924683,181,200,2.384693107160274e-05,1000,-0.9214637875556946,0.3,7.79,0.001110072247684002,0.00025,5,4999
0.970425009727478,181,100,0.013487090356647968,500,-0.6361144781112671,0.3114754098360656,7.950819672131147,0.019217420369386673,0.00025,2,5099
0.9835799336433411,181,200,0.004019188228994608,1000,-0.4528420567512512,0.27,7.56,0.02439619041979313,0.00025,5,5199
-15.124683380126953,184,100,0.008009497076272964,500,-0.7247022986412048,0.46153846153846156,9.26923076923077,-0.02856544777750969,0.00025,2,5299
-165.15554809570312,181,200,0.00023411575239151716,1000,-0.8676737546920776,0.44,8.88,-0.0260305255651474,0.00025,5,5399
-5.573218822479248,180,100,0.003629799233749509,500,-0.7239391803741455,0.3684210526315789,8.578947368421053,0.030165676027536392,0.00025,2,5499
nan,180,200,7.969284342834726e-05,1000,-0.8816114664077759,0.41,8.94,-0.003831316949799657,0.00025,5,5599
nan,179,100,0.00011446716962382197,500,-0.9147621393203735,0.4716981132075472,9.339622641509434,0.008242692798376083,0.00025,2,5699
-5.97346305847168,180,200,0.005104866344481707,1000,-0.7968990206718445,0.45,9.22,0.036762431263923645,0.00025,5,5799
-0.6336203813552856,166,100,0.005042642820626497,500,-0.8152507543563843,0.25757575757575757,7.303030303030303,0.048824869096279144,0.00025,2,5899
-26.979841232299805,169,200,7.0711712396587245e-06,1000,-0.9183891415596008,0.36,8.38,0.0011612266534939408,0.00025,5,5999
0.694588303565979,177,100,7.263229235832114e-06,500,-0.8240315318107605,0.4107142857142857,8.892857142857142,-0.0014720911858603358,0.00025,2,6099
-2.843783140182495,178,200,6.854601906525204e-06,1000,-0.8193807601928711,0.39,8.64,-0.0005212598480284214,0.00025,5,6199
-0.5529042482376099,172,100,6.8210233621357474e-06,500,-0.8088510632514954,0.3225806451612903,8.048387096774194,-0.0005069463513791561,0.00025,2,6299
-0.34028077125549316,172,200,4.244012961862609e-05,1000,-0.8352756500244141,0.33,8.09,-0.0030285660177469254,0.00025,5,6399
0.4515873193740845,174,100,3.9935690438142046e-05,500,-0.8656667470932007,0.3442622950819672,8.180327868852459,-0.0031172875314950943,0.00025,2,6499
0.9994857907295227,173,200,0.0033628754317760468,1000,-0.7395135164260864,0.34,8.06,-0.05104013532400131,0.00025,5,6599
0.19427984952926636,173,100,5.952859646640718e-05,500,-0.8630363345146179,0.3225806451612903,8.0,-0.0036011855117976665,0.00025,2,6699
-6.975645065307617,175,200,2.1418480173451826e-05,1000,-0.8047853708267212,0.35,8.32,0.0009430855279788375,0.00025,5,6799
-14.333612442016602,172,100,5.930715269641951e-05,500,-1.1464622020721436,0.30158730158730157,7.920634920634921,-0.00266463914886117,0.00025,2,6899
-249664469204992.0,170,200,0.00033414814970456064,1000,-0.9404541850090027,0.24,7.2,-0.029320061206817627,0.00025,5,6999
0.9979889392852783,174,100,0.0004715526010841131,500,-0.7507931590080261,0.3448275862068966,8.344827586206897,0.001509148278273642,0.00025,2,7099
-1.7299363613128662,175,200,7.42017145967111e-05,1000,-0.8014877438545227,0.36,8.36,-0.0026709693484008312,0.00025,5,7199
0.9783048629760742,175,100,1.8590214949654182e-06,500,-0.8841306567192078,0.4107142857142857,8.892857142857142,-0.0019120763754472136,0.00025,2,7299
-24.958721160888672,173,200,0.01082509383559227,1000,-0.5916951298713684,0.37,8.56,-0.054471153765916824,0.00025,5,7399
-0.009914278984069824,167,100,0.001064460026100278,500,-0.5661002993583679,0.21739130434782608,7.057971014492754,0.011784911155700684,0.00025,2,7499
-6.362045764923096,171,200,0.012206023558974266,1000,-0.5798662900924683,0.33,8.14,-0.026345571503043175,0.00025,5,7599
-1.8734853267669678,178,100,2.8076936359866522e-05,500,-0.9758556485176086,0.4107142857142857,8.892857142857142,0.0015944328624755144,0.00025,2,7699
-3.2167224884033203,177,200,0.0025878138840198517,1000,-0.7504105567932129,0.42,8.98,0.02838560938835144,0.00025,5,7799
-5.584271430969238,162,100,4.89597277919529e-06,500,-0.9321746826171875,0.2318840579710145,7.231884057971015,0.00038840691559016705,0.00025,3,7899
-3.5465803146362305,162,200,4.912877784590819e-07,1000,-0.9652515649795532,0.25,7.28,-0.0002129516506101936,0.00025,6,7999
0.9950966835021973,175,100,0.0019148947903886437,500,-0.7789933681488037,0.39655172413793105,8.620689655172415,-0.028989586979150772,0.00025,2,8099
0.3780766725540161,175,200,1.9077717297477648e-05,1000,-0.9529768228530884,0.39,8.7,-0.003017916576936841,0.00025,5,8199
0.9943177103996277,178,100,0.001258187578059733,500,-0.9715688824653625,0.35,8.266666666666667,0.015037444420158863,0.00025,2,8299
-291263274287104.0,178,200,4.559967692330247e-06,1000,-1.2033694982528687,0.41,8.94,-6.270825542742386e-05,0.00025,5,8399
-50.475502014160156,176,100,8.159851131495088e-05,500,-1.1307017803192139,0.39655172413793105,8.60344827586207,0.016594549641013145,0.00025,2,8499
0.9995952844619751,177,200,0.0001246545580215752,1000,-1.0681822299957275,0.43,8.8,0.006318897940218449,0.00025,5,8599
-0.7574872970581055,179,100,0.00012101035099476576,500,-1.1804172992706299,0.4528301886792453,9.377358490566039,0.00830590259283781,0.00025,2,8699
0.9794551134109497,171,200,0.005045675672590733,1000,-0.7519890666007996,0.33,8.12,-0.004259560257196426,0.00025,5,8799
0.9999867081642151,175,100,0.000405726779717952,500,-1.149731993675232,0.3064516129032258,7.967741935483871,-0.03067753277719021,0.00025,2,8899
-4.30950927734375,177,200,0.022547364234924316,1000,-0.6879145503044128,0.4,8.75,-0.06322237104177475,0.00025,5,8999
0.28516435623168945,172,100,0.000506373296957463,500,-1.3246618509292603,0.4528301886792453,9.358490566037736,0.022477269172668457,0.00025,2,9099
-2327.2822265625,166,200,0.011851394549012184,1000,-1.2956335544586182,0.47,9.45,-0.10700836032629013,0.00025,6,9199
-3867.556396484375,163,100,0.0011485123541206121,500,-1.2680463790893555,0.42105263157894735,8.736842105263158,-0.025161802768707275,0.00025,3,9299
-10.97822380065918,162,200,0.004249961581081152,1000,-0.8085790872573853,0.39,8.49,0.025306692346930504,0.00025,6,9399
nan,164,100,0.0006891240482218564,500,-1.3587369918823242,0.4727272727272727,9.090909090909092,-0.030258964747190475,0.00025,3,9499
-0.6569862365722656,164,200,0.0013024626532569528,1000,-1.3622766733169556,0.48,9.23,-0.04108450561761856,0.00025,6,9599
0.4119662046432495,169,100,0.0011552112409844995,500,-1.3730610609054565,0.4716981132075472,9.39622641509434,-0.038688719272613525,0.00025,2,9699
0.319515585899353,170,200,0.0006523493793793023,1000,-1.3806625604629517,0.53,9.89,0.03037705086171627,0.00025,5,9799
0.9762707352638245,168,100,0.020935866981744766,500,-1.0588252544403076,0.39655172413793105,8.344827586206897,0.10070057213306427,0.00025,2,9899
0.975293755531311,169,200,0.0061570098623633385,1000,-1.2863963842391968,0.47,9.18,0.04229648411273956,0.00025,5,9999
0.9659810662269592,173,100,0.005482443608343601,500,-1.2231974601745605,1.0,14.205882352941176,-0.013455292209982872,0.00025,2,10099
-138.65829467773438,172,200,0.684535026550293,1000,-0.8746550679206848,0.7951807228915663,12.048192771084338,0.24813410639762878,0.00025,5,10199
-96.076904296875,181,100,0.19389429688453674,500,-0.2339264452457428,1.0285714285714285,13.971428571428572,0.012094277888536453,0.00025,2,10299
0.6298333406448364,178,200,0.00618071760982275,1000,-1.0649003982543945,0.961038961038961,12.909090909090908,-0.08287204056978226,0.00025,5,10399
-1061.6566162109375,182,100,0.02918972074985504,500,-0.8599635362625122,0.9,12.225,0.051513493061065674,0.00025,2,10499
0.3293205499649048,180,200,0.23220400512218475,1000,-0.8632122278213501,0.8765432098765432,12.25925925925926,-0.5639646649360657,0.00025,5,10599
0.5078897476196289,177,100,0.7873188257217407,500,-0.7163478136062622,1.0277777777777777,13.722222222222221,-0.29516905546188354,0.00025,2,10699
0.7465991973876953,179,200,0.1919720321893692,1000,-0.3618665933609009,1.0714285714285714,14.271428571428572,0.4987373352050781,0.00025,5,10799
-41.92648696899414,190,100,0.0968000739812851,500,-0.8886167407035828,1.1470588235294117,14.411764705882353,0.1554299145936966,0.00025,2,10899
-4.483622074127197,191,200,0.6801983118057251,1000,-0.9510038495063782,1.171875,15.046875,0.542410671710968,0.00025,5,10999
0.9444563984870911,190,100,0.008115372620522976,500,-0.4629613757133484,1.0588235294117647,13.941176470588236,0.0027630156837403774,0.00025,2,11099
nan,187,200,0.8930070996284485,1000,-0.8569221496582031,1.0410958904109588,13.63013698630137,-1.1171424388885498,0.00025,5,11199
0.9355687499046326,192,100,0.04843520000576973,500,-0.8966439962387085,1.1515151515151516,14.909090909090908,-0.1814521849155426,0.00025,2,11299
0.9732875823974609,186,200,0.019040236249566078,1000,-1.141178846359253,1.1846153846153846,15.323076923076924,0.19391502439975739,0.00025,5,11399
-34.336517333984375,176,100,0.023556459695100784,500,-1.057498574256897,0.8974358974358975,12.35897435897436,0.1725270003080368,0.00025,2,11499
0.983878493309021,177,200,0.0027577660512179136,1000,-0.9149916768074036,0.8452380952380952,11.892857142857142,0.05724909156560898,0.00025,5,11599
-3.272810459136963,194,100,0.01817033253610134,500,-0.8882870674133301,1.3103448275862069,16.551724137931036,0.092677541077137,0.00025,2,11699
-489.94549560546875,194,200,0.11658014357089996,1000,-0.8158133625984192,1.2295081967213115,16.016393442622952,-0.02704300917685032,0.00025,5,11799
-4.242711544036865,193,100,0.003178343875333667,500,-0.8141189813613892,1.03125,14.6875,0.015752339735627174,0.00025,2,11899
0.9485756754875183,194,200,0.05369433015584946,1000,-0.5436485409736633,1.1515151515151516,15.045454545454545,-0.058502446860075,0.00025,5,11999
0.9831817746162415,198,100,0.010836509987711906,500,-1.0877699851989746,1.3103448275862069,17.103448275862068,0.07465477287769318,0.00025,2,12099
0.9433974027633667,197,200,0.06262105703353882,1000,-0.5367220044136047,1.2063492063492063,15.746031746031745,0.06746847182512283,0.00025,5,12199
0.8727227449417114,198,100,0.06582356989383698,500,-1.0548099279403687,1.3928571428571428,17.321428571428573,0.12004591524600983,0.00025,2,12299
-28.0025577545166,199,200,0.005163311492651701,1000,-1.016916036605835,1.5294117647058822,18.764705882352942,0.04208405688405037,0.00025,5,12399
-15.428384780883789,203,100,0.04097643122076988,500,-0.6389301419258118,1.6666666666666667,20.291666666666668,0.10036609321832657,0.00025,2,12499
0.927243173122406,200,200,0.013616159558296204,1000,-0.6791868805885315,1.4107142857142858,17.714285714285715,-0.1438809335231781,0.00025,4,12599
-32.04008483886719,198,100,0.027174752205610275,500,-0.796800971031189,1.5833333333333333,20.375,0.05156288668513298,0.00025,2,12699
nan,200,200,0.20695629715919495,1000,-0.9034419059753418,1.56,19.9,-0.560900866985321,0.00025,4,12799
-30025.83984375,201,100,0.20403535664081573,500,-1.126691460609436,1.5833333333333333,20.791666666666668,-0.44163942337036133,0.00025,2,12899
-0.19844627380371094,200,200,0.27272167801856995,1000,-0.8167298436164856,1.6444444444444444,20.511111111111113,0.010727137327194214,0.00025,4,12999
0.7429517507553101,198,100,0.003795251250267029,500,-0.3673238754272461,1.3103448275862069,15.689655172413794,-0.005814031697809696,0.00025,2,13099
-10.479917526245117,200,200,0.0018476825207471848,1000,-0.737787663936615,1.5384615384615385,18.865384615384617,0.03942842781543732,0.00025,4,13199
0.6528294682502747,201,100,0.20355769991874695,500,-0.43149757385253906,1.5416666666666667,20.25,0.036918241530656815,0.00025,2,13299
0.9174303412437439,201,200,0.1607615202665329,1000,-0.45312634110450745,1.6521739130434783,21.58695652173913,-0.19839398562908173,0.00025,4,13399
-205672276819968.0,201,100,0.005565266124904156,500,-1.100647211074829,1.4074074074074074,18.333333333333332,-0.06800390779972076,0.00025,2,13499
-356.07598876953125,202,200,0.03513211011886597,1000,-0.8623480796813965,1.5294117647058822,19.607843137254903,-0.016133185476064682,0.00025,4,13599
0.8064582347869873,201,100,0.01573007181286812,500,-0.627494752407074,1.7727272727272727,21.59090909090909,-0.09542619436979294,0.00025,2,13699
-1.0796692371368408,203,200,0.35946017503738403,1000,-0.2927926182746887,1.880952380952381,22.928571428571427,0.014388909563422203,0.00025,4,13799
0.9015041589736938,201,100,0.027515506371855736,500,-0.6260789632797241,1.9,23.55,-0.09808268398046494,0.00025,2,13899
-24.806827545166016,198,200,0.056073881685733795,1000,-0.2179831564426422,1.880952380952381,23.30952380952381,0.010819511488080025,0.00025,5,13999
nan,202,100,1.6940221786499023,500,-0.4461708962917328,2.210526315789474,26.05263157894737,-1.939408540725708,0.00025,2,14099
0.7698902487754822,201,200,0.30516529083251953,1000,-0.11945168673992157,1.9069767441860466,23.093023255813954,-0.015363159589469433,0.00025,4,14199
-2.985400438308716,199,100,0.11827143281698227,500,-0.3199736177921295,1.6666666666666667,20.291666666666668,-0.10451283305883408,0.00025,2,14299
0.8501931428909302,200,200,0.027044067159295082,1000,-0.2356557846069336,1.588235294117647,19.45098039215686,-0.006316583603620529,0.00025,4,14399
-14.950737953186035,192,100,0.0874805599451065,500,-0.1977013200521469,1.8571428571428572,22.428571428571427,0.011960772797465324,0.00025,2,14499
0.8981788754463196,185,200,0.018394973129034042,1000,-0.25076428055763245,1.6595744680851063,21.21276595744681,0.014853881672024727,0.00025,5,14599
-14.837503433227539,188,100,0.015763983130455017,500,-0.6344998478889465,1.2592592592592593,17.037037037037038,0.03129960969090462,0.00025,2,14699
-49.24563217163086,193,200,1.0310943126678467,1000,-0.5280171632766724,1.58,19.98,0.3780624568462372,0.00025,5,14799
-66.43116760253906,197,100,0.8927204012870789,500,-0.3991745710372925,1.7727272727272727,21.727272727272727,1.5209625959396362,0.00025,2,14899
-332.10406494140625,195,200,0.049368392676115036,1000,-0.2881433367729187,1.930232558139535,22.674418604651162,0.0010007116943597794,0.00025,5,14999
-339.5251770019531,200,100,0.021087568253278732,500,-0.18880464136600494,2.0,24.95,-0.007359235547482967,0.00025,2,15099
0.9472081661224365,200,200,0.01767691597342491,1000,-0.46912842988967896,1.8837209302325582,23.186046511627907,-0.010841411538422108,0.00025,4,15199
0.9522424936294556,198,100,0.016600890085101128,500,-0.26488131284713745,1.5384615384615385,18.96153846153846,-0.009435947053134441,0.00025,2,15299
0.14265650510787964,198,200,5.124492645263672,1000,-0.007542339153587818,1.75,20.708333333333332,-0.002109074965119362,0.00025,5,15399
-70.38850402832031,204,100,0.018483910709619522,500,-0.020758453756570816,2.6875,30.625,-0.000317928206641227,0.00025,2,15499
0.42164844274520874,202,200,0.13308486342430115,1000,-0.283059298992157,2.2972972972972974,26.91891891891892,0.06291922181844711,0.00025,4,15599
-30.883527755737305,201,100,0.023080598562955856,500,-0.45270419120788574,1.75,20.416666666666668,0.016657212749123573,0.00025,2,15699
0.9621602296829224,201,200,0.014081798493862152,1000,-0.47270822525024414,1.7346938775510203,20.346938775510203,0.01878698542714119,0.00025,4,15799
0.9556676149368286,198,100,0.0171518512070179,500,-0.30879122018814087,2.1052631578947367,24.842105263157894,-0.0052228993736207485,0.00025,2,15899
-55.30820846557617,194,200,0.05419311672449112,1000,-0.4793558716773987,2.2777777777777777,26.86111111111111,0.09059993177652359,0.00025,5,15999
-8817.099609375,199,100,0.007820888422429562,500,-0.4072667062282562,1.7083333333333333,20.666666666666668,0.014787614345550537,0.00025,2,16099
0.7878169417381287,198,200,0.13663025200366974,1000,-0.08992766588926315,1.7777777777777777,21.866666666666667,0.002506719436496496,0.00025,5,16199
0.9662826657295227,191,100,0.006873384118080139,500,-0.11112797260284424,2.5,29.4375,0.00013205455616116524,0.00025,2,16299
0.9958682060241699,192,200,0.002426535589620471,1000,-0.23683294653892517,2.1538461538461537,25.564102564102566,0.014073623344302177,0.00025,5,16399
0.817552924156189,192,100,0.05123241990804672,500,-0.11098845303058624,1.7391304347826086,20.565217391304348,0.07842615991830826,0.00025,2,16499
0.9416078925132751,189,200,0.03782062232494354,1000,-0.49541378021240234,1.930232558139535,23.11627906976744,-0.05708828568458557,0.00025,5,16599
nan,193,100,0.15159253776073456,500,-0.2447558343410492,1.6666666666666667,20.625,-0.021367888897657394,0.00025,2,16699
0.9856523871421814,191,200,0.005205025430768728,1000,-0.49105939269065857,1.6,19.96,-0.004309030715376139,0.00025,5,16799
0.9050523042678833,197,100,0.046704888343811035,500,-0.009922475554049015,1.8095238095238095,22.0,-0.00011441179231042042,0.00025,2,16899
-64.76558685302734,195,200,0.0922992005944252,1000,-0.21765093505382538,1.7446808510638299,21.06382978723404,0.008761422708630562,0.00025,5,16999
-4.299960136413574,193,100,0.1006433516740799,500,-0.13862454891204834,1.64,19.48,0.007923020049929619,0.00025,2,17099
0.4740626811981201,192,200,0.001979128923267126,1000,-0.078083835542202,1.7872340425531914,20.76595744680851,-0.00014511807239614427,0.00025,5,17199
-5.222509860992432,192,100,0.1031627282500267,500,-0.06796223670244217,1.6666666666666667,20.291666666666668,-0.004211572464555502,0.00025,2,17299
0.5694464445114136,193,200,0.4860255718231201,1000,-0.9945659637451172,1.75,20.8125,0.5270982980728149,0.00025,5,17399
0.9860932230949402,192,100,0.005637351423501968,500,-0.7486552596092224,1.7619047619047619,22.476190476190474,-0.019220709800720215,0.00025,2,17499
-63.355133056640625,192,200,0.015490114688873291,1000,-0.3378574848175049,1.702127659574468,21.19148936170213,0.020776735618710518,0.00025,5,17599
-35.228271484375,198,100,0.006849305238574743,500,-0.0018345080316066742,2.388888888888889,27.22222222222222,5.641012648993637e-06,0.00025,2,17699
-30.24311065673828,194,200,0.08854316174983978,1000,-0.497495174407959,2.0,23.162790697674417,0.2998197674751282,0.00025,5,17799
-33.88750076293945,194,100,0.06278012692928314,500,-0.3442489802837372,2.1,24.05,0.020192401483654976,0.00025,2,17899
0.9742720723152161,192,200,0.02224716916680336,1000,-0.3706514239311218,2.0,23.11627906976744,-0.006031807512044907,0.00025,5,17999
-0.493322491645813,195,100,0.0033287021797150373,500,-0.026310313493013382,2.1052631578947367,24.05263157894737,-0.0002851250465027988,0.00025,2,18099
-15.503170013427734,193,200,0.0017758316826075315,1000,-0.2594018578529358,2.073170731707317,24.29268292682927,0.0009730542078614235,0.00025,5,18199
0.9761942028999329,191,100,0.03373982384800911,500,-0.07007110863924026,1.7916666666666667,20.291666666666668,0.0014524452853947878,0.00025,2,18299
-91.61299896240234,192,200,0.144600510597229,1000,-0.12104262411594391,1.8478260869565217,21.043478260869566,-0.01009050291031599,0.00025,5,18399
-2.9359426498413086,192,100,0.005614477209746838,500,-0.030605191364884377,2.1052631578947367,24.105263157894736,0.00013564448454417288,0.00025,2,18499
0.7575070858001709,191,200,0.17542526125907898,1000,-0.07656638324260712,2.263157894736842,26.07894736842105,-0.01216738112270832,0.00025,5,18599
0.9231601357460022,196,100,0.02042917162179947,500,-0.4642765522003174,2.1666666666666665,26.833333333333332,0.02758554182946682,0.00025,2,18699
-17.208187103271484,194,200,0.0631270706653595,1000,-0.2864798307418823,2.2432432432432434,26.72972972972973,0.012608662247657776,0.00025,5,18799
0.9182918071746826,193,100,0.12482170760631561,500,-0.4707795977592468,2.0476190476190474,23.714285714285715,0.32482004165649414,0.00025,2,18899
-3.6872634887695312,191,200,0.000939489807933569,1000,-0.23508529365062714,2.27027027027027,25.945945945945947,0.0013705678284168243,0.00025,5,18999
0.8985399603843689,195,100,0.2002955973148346,500,-0.27297845482826233,2.588235294117647,29.058823529411764,-0.06547034531831741,0.00025,2,19099
-104.82767486572266,196,200,0.047907084226608276,1000,-0.03594197705388069,2.4722222222222223,27.5,9.417389810550958e-05,0.00025,5,19199
0.8560025095939636,196,100,0.0647081658244133,500,-0.3199939429759979,1.7083333333333333,20.458333333333332,-0.23902909457683563,0.00025,2,19299
0.9667870402336121,195,200,0.04308686405420303,1000,-0.09302093088626862,1.7872340425531914,21.106382978723403,-0.004769946914166212,0.00025,5,19399
0.40711599588394165,194,100,0.634637176990509,500,-0.44460296630859375,2.5,27.666666666666668,0.3280382752418518,0.00025,2,19499
-13.879353523254395,195,200,0.006279663648456335,1000,-0.2053137570619583,2.2,24.525,-0.00014851763262413442,0.00025,5,19599
0.8754791021347046,196,100,0.023665431886911392,500,-0.3074391484260559,2.9375,31.1875,0.008953874930739403,0.00025,2,19699
0.6178005933761597,196,200,0.0034237471409142017,1000,-0.0027880161069333553,2.5,27.166666666666668,1.0352651770517696e-05,0.00025,5,19799
0.5535364151000977,195,100,0.32501477003097534,500,-0.22035261988639832,2.25,24.8,-0.046539343893527985,0.00025,2,19899
0.9243121147155762,195,200,0.02080261893570423,1000,-0.3410530686378479,2.128205128205128,24.384615384615383,0.03516519442200661,0.00025,5,19999
-308.4009704589844,197,100,0.009156495332717896,500,-0.056662075221538544,2.388888888888889,27.555555555555557,-0.0008641408639959991,0.00025,2,20099
0.8374013900756836,193,200,0.8846179842948914,1000,-0.20322385430335999,2.15,24.825,-0.1641198694705963,0.00025,5,20199
-5802.93798828125,199,100,0.15748557448387146,500,-0.025123054161667824,2.875,31.1875,-0.0014274551067501307,0.00025,2,20299
