rollout/ep_rew_mean,rollout/ep_len_mean,time/episodes,time/time_elapsed,time/total_timesteps,rollout/exploration_rate,time/fps,train/learning_rate,train/loss,train/n_updates
0.8125,12.475,80,9,998,0.01,109,0.00025,0.013433808460831642,112949
0.5,11.0,4,0,44,0.9562211055276382,455,0.00025,0.03293036296963692,112950
0.625,12.0,8,0,96,0.9044824120603016,491,,,
0.5,10.583333333333334,12,0,127,0.8736381909547739,273,0.00025,0.02021736092865467,112956
0.375,9.1875,16,0,147,0.8537386934673367,217,0.00025,0.038594335317611694,112961
0.35,8.8,20,0,176,0.8248844221105529,182,0.00025,0.026422636583447456,112968
0.2916666666666667,8.0,24,1,192,0.8089648241206031,168,0.00025,0.022685538977384567,112972
0.35714285714285715,8.75,28,1,245,0.7562311557788945,146,0.00025,0.0122873205691576,112986
0.46875,9.65625,32,2,309,0.6925527638190956,135,0.00025,0.014599407091736794,113002
0.5,9.86111111111111,36,2,355,0.64678391959799,130,0.00025,0.006620663218200207,113013
0.525,10.0,40,3,400,0.6020100502512562,126,0.00025,0.013776730746030807,113024
0.5909090909090909,10.795454545454545,44,3,475,0.5273869346733668,122,0.00025,0.03626880422234535,113043
0.6041666666666666,10.854166666666666,48,4,521,0.48161809045226134,119,0.00025,0.07001807540655136,113055
0.7115384615384616,11.98076923076923,52,5,623,0.38013065326633166,116,0.00025,0.008451786823570728,113080
0.7857142857142857,12.589285714285714,56,6,705,0.29854271356783924,113,0.00025,0.029244903475046158,113101
0.9166666666666666,13.833333333333334,60,7,830,0.1741708542713568,111,0.00025,0.04075650870800018,113132
0.953125,13.984375,64,8,895,0.1094974874371859,110,0.00025,0.025956304743885994,113148
0.9117647058823529,13.470588235294118,68,8,916,0.08860301507537693,110,0.00025,0.013397322036325932,113153
0.0,5.0,4,0,20,0.9801005025125628,334,0.00025,0.019150543957948685,113175
0.25,7.0,8,0,56,0.9442814070351758,421,,,
0.16666666666666666,6.333333333333333,12,0,76,0.9243819095477387,418,,,
0.3125,7.6875,16,0,123,0.8776180904522612,277,0.00025,0.03453856334090233,113180
0.4,8.8,20,0,176,0.8248844221105529,187,0.00025,0.01997600868344307,113193
0.4583333333333333,9.416666666666666,24,1,226,0.7751356783919598,154,0.00025,0.014804663136601448,113206
0.42857142857142855,9.035714285714286,28,1,253,0.7482713567839197,144,0.00025,0.01726207137107849,113213
0.46875,9.46875,32,2,303,0.6985226130653266,136,0.00025,0.04639541357755661,113225
0.4166666666666667,8.972222222222221,36,2,323,0.6786231155778895,133,0.00025,0.025903133675456047,113230
0.45,9.2,40,2,368,0.6338492462311558,128,0.00025,0.0396302230656147,113241
0.5227272727272727,9.818181818181818,44,3,432,0.5701708542713568,123,0.00025,0.010498818941414356,113257
0.6666666666666666,11.229166666666666,48,4,539,0.46370854271356776,118,0.00025,0.007940762676298618,113284
0.7307692307692307,12.01923076923077,52,5,625,0.3781407035175879,115,0.00025,0.02979193441569805,113306
0.7678571428571429,12.267857142857142,56,6,687,0.3164522613065327,114,0.00025,0.009677501395344734,113321
0.75,12.1,60,6,726,0.27764824120603027,113,0.00025,0.015387728810310364,113331
0.703125,11.625,64,6,744,0.2597386934673367,112,0.00025,0.04737605154514313,113335
0.7352941176470589,11.926470588235293,68,7,811,0.1930753768844221,111,0.00025,0.05793869495391846,113352
0.8194444444444444,12.680555555555555,72,8,913,0.09158793969849244,109,0.00025,0.017329443246126175,113378
0.5,10.25,4,0,41,0.9592060301507537,483,0.00025,0.017033040523529053,113400
0.5,9.625,8,0,77,0.9233869346733669,498,,,
0.4166666666666667,9.0,12,0,108,0.8925427135678392,418,0.00025,0.03733658418059349,113401
0.5625,10.125,16,0,162,0.8388140703517588,201,0.00025,0.011092226952314377,113415
0.45,9.0,20,0,180,0.8209045226130653,183,0.00025,0.02788490429520607,113419
0.4166666666666667,8.625,24,1,207,0.7940402010050251,164,0.00025,0.011617934331297874,113426
0.6071428571428571,10.107142857142858,28,1,283,0.718422110552764,143,0.00025,0.050566382706165314,113445
0.625,10.375,32,2,332,0.6696683417085426,134,0.00025,0.01022615097463131,113457
0.6388888888888888,10.472222222222221,36,2,377,0.6248944723618091,128,0.00025,0.015824392437934875,113469
0.6,10.225,40,3,409,0.5930552763819095,124,0.00025,0.006477212067693472,113477
0.7727272727272727,11.795454545454545,44,4,519,0.483608040201005,120,0.00025,0.013884032145142555,113504
0.8125,12.270833333333334,48,5,589,0.4139597989949748,117,0.00025,0.017526546493172646,113522
0.9038461538461539,13.076923076923077,52,5,680,0.32341708542713565,114,0.00025,0.04645524173974991,113544
0.9642857142857143,13.714285714285714,56,6,768,0.2358592964824121,113,0.00025,0.015174086205661297,113566
0.9166666666666666,13.25,60,7,795,0.2089949748743718,112,0.00025,0.02101794257760048,113573
0.9375,13.59375,64,7,870,0.13437185929648243,110,0.00025,0.007558122742921114,113592
1.0147058823529411,14.205882352941176,68,8,966,0.03885427135678399,109,0.00025,0.013201049529016018,113616
0.25,7.25,4,0,29,0.971145728643216,397,0.00025,0.0037152771838009357,113625
0.125,6.125,8,0,49,0.9512462311557789,399,,,
0.16666666666666666,6.333333333333333,12,0,76,0.9243819095477387,416,,,
0.375,8.375,16,0,134,0.8666733668341708,236,0.00025,0.009525276720523834,113633
0.3,7.6,20,0,152,0.8487638190954774,204,0.00025,0.02005593106150627,113637
0.375,8.583333333333334,24,1,206,0.795035175879397,160,0.00025,0.03512784093618393,113651
0.4642857142857143,9.285714285714286,28,1,260,0.7413065326633166,145,0.00025,0.034325357526540756,113664
0.4375,9.0625,32,2,290,0.7114572864321608,137,0.00025,0.010485428385436535,113672
0.4722222222222222,9.38888888888889,36,2,338,0.6636984924623115,131,0.00025,0.022093990817666054,113684
0.475,9.4,40,2,376,0.6258894472361809,127,0.00025,0.015758749097585678,113693
0.5909090909090909,10.409090909090908,44,3,458,0.5443015075376885,122,0.00025,0.03990983963012695,113714
0.5625,10.208333333333334,48,4,490,0.512462311557789,120,0.00025,0.015554163604974747,113722
0.5192307692307693,9.807692307692308,52,4,510,0.49256281407035174,118,0.00025,0.012322439812123775,113727
0.6428571428571429,11.196428571428571,56,5,627,0.3761507537688442,115,0.00025,0.0208267942070961,113756
0.65,11.25,60,5,675,0.32839195979899494,114,0.00025,0.00955386646091938,113768
0.71875,11.75,64,6,752,0.2517788944723618,112,0.00025,0.014334173873066902,113787
0.7941176470588235,12.5,68,7,850,0.15427135678391957,111,0.00025,0.017268314957618713,113812
0.8611111111111112,13.166666666666666,72,8,948,0.05676381909547745,110,0.00025,0.01054498739540577,113836
0.5,10.75,4,0,43,0.95721608040201,485,0.00025,0.061158258467912674,113850
0.5,10.5,8,0,84,0.9164221105527639,496,,,
0.5,9.75,12,0,117,0.8835879396984925,294,0.00025,0.009145094081759453,113854
0.5,9.3125,16,0,149,0.8517487437185929,201,0.00025,0.013638822361826897,113862
0.4,8.35,20,0,167,0.8338391959798994,183,0.00025,0.007503963075578213,113866
0.5833333333333334,9.875,24,1,237,0.7641909547738693,148,0.00025,0.008341816253960133,113884
0.6428571428571429,10.392857142857142,28,2,291,0.710462311557789,137,0.00025,0.01167595386505127,113897
0.625,10.3125,32,2,330,0.6716582914572864,131,0.00025,0.009953374043107033,113907
0.6666666666666666,10.666666666666666,36,3,384,0.617929648241206,127,0.00025,0.014225313439965248,113920
0.7,10.9,40,3,436,0.5661909547738695,123,0.00025,0.012930651195347309,113933
0.75,11.5,44,4,506,0.4965427135678392,119,0.00025,0.007913943380117416,113951
0.7291666666666666,11.291666666666666,48,4,542,0.46072361809045215,117,0.00025,0.014647917822003365,113960
0.6730769230769231,10.807692307692308,52,4,562,0.440824120603015,116,0.00025,0.012792753055691719,113965
0.6607142857142857,10.625,56,5,595,0.4079899497487438,115,0.00025,0.012208961881697178,113973
0.6666666666666666,10.7,60,5,642,0.36122613065326625,113,0.00025,0.011403865180909634,113985
0.6875,10.90625,64,6,698,0.3055075376884422,112,0.00025,0.006676384247839451,113999
0.7058823529411765,11.044117647058824,68,6,751,0.2527738693467336,111,0.00025,0.013403634540736675,114012
0.7777777777777778,11.88888888888889,72,7,856,0.14830150753768845,110,0.00025,0.009550428949296474,114038
0.9210526315789473,13.105263157894736,76,9,996,0.01,108,0.00025,0.006052323617041111,114073
0.25,6.75,4,0,27,0.9731356783919598,434,0.00025,0.015117154456675053,114075
0.25,6.75,8,0,54,0.9462713567839196,470,,,
0.25,6.75,12,0,81,0.9194070351758794,466,,,
0.25,7.0,16,0,112,0.8885628140703518,372,0.00025,0.01241849735379219,114077
0.3,7.55,20,0,151,0.8497587939698492,216,0.00025,0.019497785717248917,114087
0.2916666666666667,7.416666666666667,24,0,178,0.8228944723618091,178,0.00025,0.008509974926710129,114094
0.32142857142857145,7.642857142857143,28,1,214,0.7870753768844221,157,0.00025,0.006656056270003319,114103
0.53125,9.78125,32,2,313,0.6885728643216081,136,0.00025,0.008656194433569908,114128
0.5,9.583333333333334,36,2,345,0.6567336683417087,132,0.00025,0.007389627397060394,114136
0.475,9.3,40,2,372,0.6298693467336683,130,0.00025,0.027589187026023865,114142
0.5909090909090909,10.431818181818182,44,3,459,0.5433065326633164,124,0.00025,0.016760313883423805,114164
0.6666666666666666,11.125,48,4,534,0.46868341708542716,121,0.00025,0.060032203793525696,114183
0.7115384615384616,11.403846153846153,52,5,593,0.4099798994974875,118,0.00025,0.03764544799923897,114198
0.75,11.714285714285714,56,5,656,0.34729648241206024,116,0.00025,0.00999730546027422,114213
0.7833333333333333,12.066666666666666,60,6,724,0.27963819095477394,114,0.00025,0.020796943455934525,114230
0.765625,11.9375,64,6,764,0.23983919597989944,113,0.00025,0.041332099586725235,114240
0.8088235294117647,12.441176470588236,68,7,846,0.15825125628140713,111,0.00025,0.026083001866936684,114261
0.875,13.069444444444445,72,8,941,0.06372864321608052,109,0.00025,0.015565126203000546,114285
0.0,5.0,4,0,20,0.9801005025125628,357,0.00025,0.01669771783053875,114300
0.25,7.25,8,0,58,0.9422914572864322,428,,,
0.3333333333333333,8.25,12,0,99,0.9014974874371859,458,,,
0.25,7.4375,16,0,119,0.8815979899497488,296,0.00025,0.03881518915295601,114304
0.3,7.85,20,0,157,0.843788944723618,196,0.00025,0.014362809248268604,114314
0.375,8.5,24,1,204,0.7970251256281408,165,0.00025,0.020961131900548935,114325
0.35714285714285715,8.392857142857142,28,1,235,0.7661809045226131,150,0.00025,0.008757511153817177,114333
0.5,9.8125,32,2,314,0.6875778894472361,134,0.00025,0.06382729113101959,114353
0.4444444444444444,9.277777777777779,36,2,334,0.667678391959799,130,0.00025,0.008321172557771206,114358
0.45,9.3,40,2,372,0.6298693467336683,127,0.00025,0.0074010565876960754,114367
0.5,9.659090909090908,44,3,425,0.5771356783919598,122,0.00025,0.004226787947118282,114381
0.5208333333333334,9.875,48,3,474,0.5283819095477387,120,0.00025,0.014018332585692406,114393
0.5576923076923077,10.346153846153847,52,4,538,0.4647035175879397,117,0.00025,0.00943672750145197,114409
0.6071428571428571,10.875,56,5,609,0.3940603015075378,114,0.00025,0.008223606273531914,114427
0.6166666666666667,10.916666666666666,60,5,655,0.3482914572864322,113,0.00025,0.03967641294002533,114438
0.671875,11.34375,64,6,726,0.27764824120603027,112,0.00025,0.01178464200347662,114456
0.8382352941176471,12.75,68,7,867,0.13735678391959794,110,0.00025,0.016463717445731163,114491
0.75,12.0,4,0,48,0.9522412060301507,497,0.00025,0.05989928916096687,114525
0.5,9.625,8,0,77,0.9233869346733669,484,,,
0.5833333333333334,10.416666666666666,12,0,125,0.8756281407035176,281,0.00025,0.013749220408499241,114531
0.6875,11.3125,16,0,181,0.8199095477386934,184,0.00025,0.01856015808880329,114545
0.65,10.8,20,1,216,0.7850854271356784,165,0.00025,0.03573751077055931,114553
0.625,10.583333333333334,24,1,254,0.7472763819095477,149,0.00025,0.011781611479818821,114563
0.6428571428571429,10.642857142857142,28,2,298,0.7034974874371859,138,0.00025,0.009923888370394707,114574
0.65625,10.875,32,2,348,0.6537487437185929,132,0.00025,0.01609954796731472,114586
0.6388888888888888,10.722222222222221,36,3,386,0.6159396984924623,127,0.00025,0.015178998932242393,114596
0.675,11.175,40,3,447,0.5552462311557789,123,0.00025,0.025660162791609764,114611
0.6818181818181818,11.295454545454545,44,4,497,0.505497487437186,119,0.00025,0.011943246237933636,114624
0.7083333333333334,11.645833333333334,48,4,559,0.4438090452261306,117,0.00025,0.04516622796654701,114639
0.7307692307692307,11.865384615384615,52,5,617,0.3861005025125628,114,0.00025,0.019888270646333694,114654
0.7678571428571429,12.089285714285714,56,5,677,0.32640201005025127,113,0.00025,0.018741846084594727,114669
0.8166666666666667,12.533333333333333,60,6,752,0.2517788944723618,112,0.00025,0.011110146529972553,114687
0.859375,13.03125,64,7,834,0.17019095477386936,110,0.00025,0.016037369146943092,114708
0.9117647058823529,13.720588235294118,68,8,933,0.0716884422110553,109,0.00025,0.013161487877368927,114733
0.0,4.5,4,0,18,0.9820904522613065,328,0.00025,0.07265245169401169,114750
0.625,10.5,8,0,84,0.9164221105527639,488,,,
0.5,9.25,12,0,111,0.8895577889447236,381,0.00025,0.0950310081243515,114752
0.4375,8.375,16,0,134,0.8666733668341708,251,0.00025,0.11562468111515045,114758
0.6,10.3,20,1,206,0.795035175879397,169,0.00025,0.0419204942882061,114776
0.5833333333333334,10.375,24,1,249,0.752251256281407,151,0.00025,0.04517664760351181,114787
0.5357142857142857,9.928571428571429,28,1,278,0.7233969849246231,143,0.00025,0.06924434751272202,114794
0.5,9.53125,32,2,305,0.6965326633165829,137,0.00025,0.034554675221443176,114801
0.4722222222222222,9.222222222222221,36,2,332,0.6696683417085426,134,0.00025,0.039012156426906586,114807
0.45,9.025,40,2,361,0.6408140703517589,129,0.00025,0.03218495100736618,114815
0.4772727272727273,9.318181818181818,44,3,410,0.5920603015075377,125,0.00025,0.025704702362418175,114827
0.5,9.583333333333334,48,3,460,0.5423115577889448,123,0.00025,0.06120941415429115,114839
0.4807692307692308,9.442307692307692,52,4,491,0.511467336683417,121,0.00025,0.05467871576547623,114847
0.5178571428571429,9.696428571428571,56,4,543,0.4597286432160804,118,0.00025,0.042852483689785004,114860
0.5833333333333334,10.316666666666666,60,5,619,0.3841105527638191,115,0.00025,0.03785939887166023,114879
0.625,10.84375,64,6,694,0.30948743718592975,114,0.00025,0.06686132401227951,114898
0.6029411764705882,10.514705882352942,68,6,715,0.28859296482412067,113,0.00025,0.02460050769150257,114903
0.6805555555555556,11.347222222222221,72,7,817,0.187105527638191,111,0.00025,0.01574830338358879,114929
0.7105263157894737,11.671052631578947,76,8,887,0.1174572864321608,110,0.00025,0.03855116665363312,114946
0.7875,12.3125,80,9,985,0.019949748743718576,109,0.00025,0.014501947909593582,114971
0.75,13.0,4,0,52,0.9482613065326633,526,0.00025,0.027296017855405807,114975
0.5,10.25,8,0,82,0.9184120603015076,488,,,
0.3333333333333333,8.333333333333334,12,0,100,0.9005025125628141,465,,,
0.5,9.625,16,0,154,0.8467738693467337,220,0.00025,0.014629154466092587,114988
0.45,9.15,20,0,183,0.8179195979899497,189,0.00025,0.05794309824705124,114995
0.4583333333333333,9.416666666666666,24,1,226,0.7751356783919598,165,0.00025,0.030324473977088928,115006
0.42857142857142855,9.214285714285714,28,1,258,0.7432964824120603,155,0.00025,0.012773508206009865,115014
0.375,8.6875,32,1,278,0.7233969849246231,149,0.00025,0.015572483651340008,115019
0.4166666666666667,9.0,36,2,324,0.6776281407035176,141,0.00025,0.020083749666810036,115030
0.5,9.775,40,2,391,0.610964824120603,134,0.00025,0.017215805128216743,115047
0.5227272727272727,9.977272727272727,44,3,439,0.5632060301507538,129,0.00025,0.019702591001987457,115059
0.5416666666666666,10.354166666666666,48,3,497,0.505497487437186,125,0.00025,0.033800430595874786,115074
0.6153846153846154,10.942307692307692,52,4,569,0.43385929648241206,121,0.00025,0.049518052488565445,115092
0.6964285714285714,11.589285714285714,56,5,649,0.3542613065326633,119,0.00025,0.02959791198372841,115112
0.7333333333333333,11.85,60,6,711,0.2925728643216081,117,0.00025,0.03196987509727478,115127
0.734375,11.953125,64,6,765,0.23884422110552772,115,0.00025,0.017470844089984894,115141
0.7941176470588235,12.352941176470589,68,7,840,0.16422110552763813,114,0.00025,0.021759528666734695,115159
0.8888888888888888,13.194444444444445,72,8,950,0.05477386934673367,112,0.00025,0.014724574983119965,115187
0.25,6.25,4,0,25,0.9751256281407035,416,0.00025,0.018566997721791267,115200
0.125,5.375,8,0,43,0.95721608040201,406,,,
0.08333333333333333,5.25,12,0,63,0.9373165829145729,391,,,
0.0625,5.0625,16,0,81,0.9194070351758794,393,,,
0.15,5.95,20,0,119,0.8815979899497488,282,0.00025,0.027549326419830322,115204
0.25,6.916666666666667,24,0,166,0.8348341708542713,181,0.00025,0.013989726081490517,115216
0.25,7.071428571428571,28,1,198,0.8029949748743719,157,0.00025,0.04870056360960007,115224
0.4375,9.1875,32,2,294,0.7074773869346733,134,0.00025,0.014398211613297462,115248
0.4722222222222222,9.555555555555555,36,2,344,0.6577286432160805,129,0.00025,0.01279195211827755,115260
0.475,9.5,40,3,380,0.6219095477386936,125,0.00025,0.01021132804453373,115269
0.4318181818181818,9.090909090909092,44,3,400,0.6020100502512562,123,0.00025,0.0202084481716156,115274
0.4166666666666667,8.979166666666666,48,3,431,0.5711658291457286,120,0.00025,0.01597745344042778,115282
0.38461538461538464,8.634615384615385,52,3,449,0.5532562814070351,118,0.00025,0.025159137323498726,115287
0.5535714285714286,10.160714285714286,56,4,569,0.43385929648241206,114,0.00025,0.027037836611270905,115317
0.5833333333333334,10.45,60,5,627,0.3761507537688442,113,0.00025,0.012171661481261253,115331
0.703125,11.609375,64,6,743,0.26073366834170864,111,0.00025,0.010694749653339386,115360
0.7941176470588235,12.382352941176471,68,7,842,0.16223115577889446,109,0.00025,0.02393076941370964,115385
0.8472222222222222,12.76388888888889,72,8,919,0.08561809045226132,108,0.00025,0.009748490527272224,115404
0.8947368421052632,13.105263157894736,76,9,996,0.01,107,0.00025,0.035963352769613266,115423
0.5,9.0,4,0,36,0.9641809045226131,456,0.00025,0.011603436432778835,115425
0.5,9.5,8,0,76,0.9243819095477387,505,,,
0.4166666666666667,8.416666666666666,12,0,101,0.8995075376884423,494,,,
0.375,8.25,16,0,132,0.8686633165829145,257,0.00025,0.04038391262292862,115432
0.4,8.6,20,0,172,0.8288643216080402,189,0.00025,0.014174502342939377,115442
0.4583333333333333,9.125,24,1,219,0.7821005025125628,160,0.00025,0.010479218326508999,115454
0.4642857142857143,9.107142857142858,28,1,255,0.7462814070351759,148,0.00025,0.014898816123604774,115463
0.46875,9.09375,32,2,291,0.710462311557789,139,0.00025,0.012120657600462437,115472
0.4444444444444444,8.833333333333334,36,2,318,0.6835979899497486,134,0.00025,0.02021573856472969,115479
0.4,8.4,40,2,336,0.6656884422110552,132,0.00025,0.013333937153220177,115483
0.4318181818181818,8.772727272727273,44,3,386,0.6159396984924623,126,0.00025,0.020109064877033234,115496
0.4375,8.791666666666666,48,3,422,0.5801206030150754,123,0.00025,0.016722695901989937,115505
0.4807692307692308,9.326923076923077,52,4,485,0.5174371859296483,120,0.00025,0.04142962396144867,115521
0.5714285714285714,10.125,56,4,567,0.43584924623115573,117,0.00025,0.008282676339149475,115541
0.6,10.566666666666666,60,5,634,0.36918592964824126,114,0.00025,0.031041260808706284,115558
0.65625,11.03125,64,6,706,0.2975477386934673,112,0.00025,0.011424116790294647,115576
0.6176470588235294,10.676470588235293,68,6,726,0.27764824120603027,112,0.00025,0.011131392791867256,115581
0.75,11.847222222222221,72,7,853,0.15128643216080406,109,0.00025,0.007823258638381958,115613
0.8026315789473685,12.473684210526315,76,8,948,0.05676381909547745,108,0.00025,0.019349314272403717,115636
0.0,5.0,4,0,20,0.9801005025125628,370,0.00025,0.011949894949793816,115650
0.25,7.25,8,0,58,0.9422914572864322,449,,,
0.25,7.333333333333333,12,0,88,0.9124422110552765,446,,,
0.375,8.1875,16,0,131,0.8696582914572865,259,0.00025,0.020337961614131927,115657
0.35,8.0,20,0,160,0.8408040201005025,202,0.00025,0.008875206112861633,115664
0.3333333333333333,7.791666666666667,24,1,187,0.8139396984924623,175,0.00025,0.03245263919234276,115671
0.35714285714285715,8.214285714285714,28,1,230,0.7711557788944724,153,0.00025,0.01976013369858265,115682
0.34375,8.03125,32,1,257,0.7442914572864321,144,0.00025,0.010986248031258583,115689
0.3888888888888889,8.416666666666666,36,2,303,0.6985226130653266,135,0.00025,0.04076177626848221,115700
0.35,8.025,40,2,321,0.6806130653266331,131,0.00025,0.03075668215751648,115705
0.3409090909090909,7.909090909090909,44,2,348,0.6537487437185929,128,0.00025,0.012510082684457302,115711
0.375,8.291666666666666,48,3,398,0.604,123,0.00025,0.040440209209918976,115724
0.38461538461538464,8.307692307692308,52,3,432,0.5701708542713568,122,0.00025,0.060783013701438904,115732
0.4642857142857143,9.071428571428571,56,4,508,0.4945527638190954,119,0.00025,0.009069145657122135,115751
0.43333333333333335,8.8,60,4,528,0.47465326633165816,118,0.00025,0.019089318811893463,115756
0.53125,9.78125,64,5,626,0.37714572864321616,115,0.00025,0.02768688090145588,115781
0.5147058823529411,9.602941176470589,68,5,653,0.35028140703517585,114,0.00025,0.011883430182933807,115788
0.6388888888888888,10.666666666666666,72,6,768,0.2358592964824121,112,0.00025,0.019107472151517868,115816
0.7631578947368421,11.855263157894736,76,8,901,0.10352763819095467,110,0.00025,0.02280140481889248,115850
0.0,5.0,4,0,20,0.9801005025125628,379,0.00025,0.02111763507127762,115875
0.125,5.625,8,0,45,0.9552261306532663,401,,,
0.08333333333333333,5.416666666666667,12,0,65,0.9353266331658292,403,,,
0.0625,5.1875,16,0,83,0.9174170854271357,405,,,
0.15,6.2,20,0,124,0.8766231155778894,273,0.00025,0.03333538770675659,115880
0.16666666666666666,6.291666666666667,24,0,151,0.8497587939698492,205,0.00025,0.008746710605919361,115887
0.17857142857142858,6.5,28,1,182,0.8189145728643217,167,0.00025,0.023882364854216576,115895
0.28125,7.3125,32,1,234,0.767175879396985,147,0.00025,0.011746499687433243,115908
0.3611111111111111,8.36111111111111,36,2,301,0.7005125628140705,134,0.00025,0.011965226382017136,115925
0.375,8.55,40,2,342,0.6597185929648239,128,0.00025,0.033107731491327286,115935
0.38636363636363635,8.590909090909092,44,3,378,0.6238994974874372,125,0.00025,0.007091911509633064,115944
0.3541666666666667,8.25,48,3,396,0.6059899497487438,123,0.00025,0.01700369268655777,115948
0.34615384615384615,8.096153846153847,52,3,421,0.5811155778894472,120,0.00025,0.01117370929569006,115955
0.35714285714285715,8.160714285714286,56,3,457,0.5452964824120603,118,0.00025,0.013482863083481789,115964
0.38333333333333336,8.383333333333333,60,4,503,0.4995276381909547,116,0.00025,0.015406838618218899,115975
0.53125,9.71875,64,5,622,0.3811256281407035,114,0.00025,0.008723885752260685,116005
0.6176470588235294,10.426470588235293,68,6,709,0.2945628140703518,112,0.00025,0.020862046629190445,116027
0.6111111111111112,10.333333333333334,72,6,744,0.2597386934673367,111,0.00025,0.021930811926722527,116035
0.6447368421052632,10.710526315789474,76,7,814,0.1900904522613066,109,0.00025,0.012668264098465443,116053
0.725,11.525,80,8,922,0.0826331658291457,108,0.00025,0.018107209354639053,116080
0.0,5.0,4,0,20,0.9801005025125628,336,0.00025,0.03730090707540512,116100
0.625,11.125,8,0,89,0.9114472361809045,494,,,
0.6666666666666666,11.833333333333334,12,0,142,0.858713567839196,236,0.00025,0.016450149938464165,116110
0.5,10.125,16,0,162,0.8388140703517588,197,0.00025,0.007183081470429897,116115
0.45,9.65,20,1,193,0.807969849246231,169,0.00025,0.00997139047831297,116123
0.4166666666666667,9.166666666666666,24,1,220,0.781105527638191,159,0.00025,0.03169682249426842,116129
0.4642857142857143,9.535714285714286,28,1,267,0.7343417085427135,143,0.00025,0.06645501405000687,116141
0.4375,9.1875,32,2,294,0.7074773869346733,136,0.00025,0.04120674356818199,116148
0.4166666666666667,8.86111111111111,36,2,319,0.682603015075377,133,0.00025,0.03750098869204521,116154
0.45,9.075,40,2,363,0.6388241206030152,127,0.00025,0.02338140457868576,116165
0.5,9.613636363636363,44,3,423,0.5791256281407036,122,0.00025,0.03781658038496971,116180
0.5416666666666666,10.083333333333334,48,4,484,0.5184321608040201,119,0.00025,0.026192432269454002,116195
0.5576923076923077,10.288461538461538,52,4,535,0.4676884422110552,117,0.00025,0.03395349159836769,116208
0.5714285714285714,10.357142857142858,56,5,580,0.42291457286432166,115,0.00025,0.04289069026708603,116219
0.7,11.716666666666667,60,6,703,0.3005326633165829,112,0.00025,0.0167059525847435,116250
0.75,12.140625,64,7,777,0.22690452261306537,110,0.00025,0.04097867012023926,116269
0.7352941176470589,12.0,68,7,816,0.18810050251256294,110,0.00025,0.031676262617111206,116278
0.8333333333333334,13.069444444444445,72,8,941,0.06372864321608052,108,0.00025,0.05880909785628319,116310
0.5,8.5,4,0,34,0.9661708542713567,469,0.00025,0.013650438748300076,116325
0.25,6.75,8,0,54,0.9462713567839196,427,,,
0.3333333333333333,7.916666666666667,12,0,95,0.9054773869346734,461,,,
0.375,8.0625,16,0,129,0.8716482412060301,263,0.00025,0.0150361442938447,116332
0.35,8.0,20,0,160,0.8408040201005025,205,0.00025,0.02193424291908741,116339
0.4166666666666667,8.666666666666666,24,1,208,0.7930452261306533,168,0.00025,0.015110264532268047,116351
0.4642857142857143,9.214285714285714,28,1,258,0.7432964824120603,148,0.00025,0.014331739395856857,116364
0.53125,9.90625,32,2,317,0.6845929648241207,136,0.00025,0.012554727494716644,116379
0.5833333333333334,10.36111111111111,36,2,373,0.6288743718592965,131,0.00025,0.007902896963059902,116393
0.575,10.175,40,3,407,0.5950452261306532,128,0.00025,0.042965855449438095,116401
0.6136363636363636,10.545454545454545,44,3,464,0.5383316582914572,124,0.00025,0.0150526724755764,116415
0.7083333333333334,11.375,48,4,546,0.4567437185929648,120,0.00025,0.008182225748896599,116436
0.7115384615384616,11.423076923076923,52,5,594,0.40898492462311564,118,0.00025,0.03225625678896904,116448
0.7678571428571429,11.892857142857142,56,5,666,0.33734673366834167,116,0.00025,0.01957869343459606,116466
0.8333333333333334,12.55,60,6,753,0.25078391959798996,113,0.00025,0.010856971144676208,116488
1.03125,14.359375,64,8,919,0.08561809045226132,111,0.00025,0.021159451454877853,116529
1.0588235294117647,14.647058823529411,68,8,996,0.01,110,0.00025,0.026594815775752068,116548
0.0,5.0,4,0,20,0.9801005025125628,334,0.00025,0.024271853268146515,116550
0.125,5.375,8,0,43,0.95721608040201,386,,,
0.08333333333333333,5.083333333333333,12,0,61,0.9393065326633167,400,,,
0.25,6.8125,16,0,109,0.8915477386934674,347,0.00025,0.03153883293271065,116552
0.3,7.65,20,0,153,0.8477688442211055,203,0.00025,0.04199542477726936,116563
0.375,8.208333333333334,24,1,197,0.8039899497487437,166,0.00025,0.015922173857688904,116574
0.42857142857142855,8.75,28,1,245,0.7562311557788945,148,0.00025,0.030400671064853668,116586
0.46875,9.15625,32,2,293,0.7084723618090453,137,0.00025,0.010769203305244446,116598
0.4444444444444444,8.944444444444445,36,2,322,0.6796180904522613,133,0.00025,0.02638520859181881,116605
0.45,9.075,40,2,363,0.6388241206030152,128,0.00025,0.008796682581305504,116615
0.4772727272727273,9.5,44,3,418,0.584100502512563,124,0.00025,0.011004372499883175,116629
0.5416666666666666,10.125,48,4,486,0.5164422110552764,120,0.00025,0.02233070693910122,116646
0.6153846153846154,10.846153846153847,52,4,564,0.43883417085427134,118,0.00025,0.012105193920433521,116665
0.6428571428571429,11.089285714285714,56,5,621,0.38212060301507544,115,0.00025,0.009491950273513794,116680
0.7,11.416666666666666,60,6,685,0.31844221105527637,114,0.00025,0.017755165696144104,116696
